Date,Open,High,Low,Close,Volume
2019-07-01,2147.24,2147.24,2126.87,2129.74,412291000
2019-07-02,2122.07,2130.86,2112.52,2122.02,460830000
2019-07-03,2120.75,2127.71,2093.32,2096.02,522709000
2019-07-04,2102.36,2108.73,2088.97,2108.73,446932000
2019-07-05,2111,2115.43,2096.23,2110.59,459391000
2019-07-08,2091.91,2092.54,2063.78,2064.17,515950000
2019-07-09,2070.35,2075.3,2052.03,2052.03,440122000
2019-07-10,2063.74,2063.89,2058.78,2058.78,355677000
2019-07-11,2070.59,2087.73,2070.21,2080.58,376675000
2019-07-12,2083.53,2090.43,2077.35,2086.66,403935000
2019-07-15,2083.39,2088.34,2073.1,2082.48,463519000
2019-07-16,2084.46,2096.67,2078.74,2091.87,682802000
2019-07-17,2079.91,2080.01,2063.69,2072.92,761626000
2019-07-18,2068.66,2073.2,2061.33,2066.55,446644000
2019-07-19,2080.21,2096.73,2076.51,2094.36,394904000
2019-07-22,2090.35,2099.34,2087.51,2093.34,332629000
2019-07-23,2095.76,2106.39,2095.38,2101.45,648123000
2019-07-24,2097.16,2105.68,2080.66,2082.3,851392000
2019-07-25,2085.67,2088.81,2061.08,2074.48,598634000
2019-07-26,2063.35,2068.16,2054.64,2066.26,589074000
2019-07-29,2059.13,2063.13,2025.01,2029.48,608670000
2019-07-30,2035.32,2044.59,2032.61,2038.68,547029000
2019-07-31,2036.46,2041.16,2010.95,2024.55,589386000
2019-08-01,2015.09,2032.23,2009.33,2017.34,461743000
2019-08-02,1995.31,2005.31,1987.12,1998.13,438538000
2019-08-05,1985.93,1987.64,1946.98,1946.98,639603000
2019-08-06,1900.36,1948.53,1891.81,1917.5,739588000
2019-08-07,1923.17,1929.29,1901.61,1909.71,760777000
2019-08-08,1926.28,1937.95,1915.81,1920.61,777165000
2019-08-09,1940.06,1946.94,1936.14,1937.75,654344000
2019-08-12,1941.53,1949.19,1933.25,1942.29,427140000
2019-08-13,1928.76,1937.68,1923.58,1925.83,660040000
2019-08-14,1946.18,1952.22,1937.4,1938.37,699585000
2019-08-16,1921.49,1927.17,1911.72,1927.17,421682000
2019-08-19,1936.64,1943.09,1931.83,1939.9,481022000
2019-08-20,1942.99,1964.16,1937.53,1960.25,463604000
2019-08-21,1954.57,1971.12,1954.47,1964.65,391567000
2019-08-22,1966.6,1967.96,1951.01,1951.01,435564000
2019-08-23,1942.42,1953.85,1940.6,1948.3,381086000
2019-08-26,1915.34,1924.49,1909.92,1916.31,324853000
2019-08-27,1928.98,1937.42,1919.28,1924.6,427042000
2019-08-28,1929.96,1943.62,1926.43,1941.09,284344000
2019-08-29,1943.55,1947.15,1928.92,1933.41,285103000
2019-08-30,1951.66,1971.21,1951.3,1967.79,317733000
2019-09-02,1961.19,1973.25,1958.59,1969.19,262154000
2019-09-03,1966.5,1976.37,1960.15,1965.69,342077000
2019-09-04,1962.43,1988.53,1962.08,1988.53,348722000
2019-09-05,1993.62,2015.39,1992.51,2004.75,488067000
2019-09-06,2016.11,2017.2,2005.69,2009.13,384440000
2019-09-09,2013.38,2029.8,2013.28,2019.55,511821000
2019-09-10,2024.79,2033.93,2021.58,2032.08,504390000
2019-09-11,2043.72,2050.8,2040.04,2049.2,429075000
2019-09-16,2056.26,2062.22,2044.8,2062.22,493516000
2019-09-17,2058.72,2066.33,2055.17,2062.33,507995000
2019-09-18,2064.42,2075.63,2058.52,2070.73,613147000
2019-09-19,2070.53,2089.81,2070.53,2080.35,493037000
2019-09-20,2080.86,2092.37,2077.3,2091.52,589919000
2019-09-23,2087.7,2095.54,2085.6,2091.7,420948000
2019-09-24,2090.19,2101.04,2085.91,2101.04,535771000
2019-09-25,2093.47,2095.27,2073.39,2073.39,651551000
2019-09-26,2082.66,2087.33,2064.34,2074.52,430577000
2019-09-27,2066.96,2066.96,2044.75,2049.93,285943000
2019-09-30,2045.77,2064.71,2042.01,2063.05,327625000
2019-10-01,2062.44,2077.48,2057.91,2072.42,389336000
2019-10-02,2058.23,2058.23,2031.91,2031.91,414460000
2019-10-04,2028.4,2039.43,2020.69,2020.69,402940000
2019-10-07,2032.23,2034.94,2016.19,2021.73,322184000
2019-10-08,2029.37,2046.25,2024.63,2046.25,437517000
2019-10-10,2030.13,2040.88,2010.9,2028.15,445846000
2019-10-11,2048.08,2053.94,2040.48,2044.61,381147000
2019-10-14,2068.13,2075.1,2065.53,2067.4,511215000
2019-10-15,2064.78,2073.21,2064.78,2068.17,464533000
2019-10-16,2080.92,2090.01,2073.8,2082.83,524545000
2019-10-17,2081.76,2087.15,2072.49,2077.94,314177000
2019-10-18,2082.23,2088.54,2057.89,2060.69,516687000
2019-10-21,2067.97,2067.97,2059.33,2064.84,606108000
2019-10-22,2076.29,2093.81,2073.08,2088.86,504063000
2019-10-23,2086.81,2088.25,2074.88,2080.62,429453000
2019-10-24,2089.85,2089.85,2067.9,2085.66,367717000
2019-10-25,2091.16,2091.24,2079.3,2087.89,348686000
2019-10-28,2096.67,2104.23,2089.76,2093.6,269233000
2019-10-29,2103.92,2105.17,2088.04,2092.69,357662000
2019-10-30,2093.51,2093.51,2075.54,2080.27,415551000
2019-10-31,2091.64,2103.71,2083.48,2083.48,461322000
2019-11-01,2084.79,2100.42,2081.53,2100.2,418314000
2019-11-04,2111.32,2130.83,2111.32,2130.24,476256000
2019-11-05,2133.66,2143.12,2128.7,2142.64,400643000
2019-11-06,2142.69,2156.23,2138.83,2144.15,410084000
2019-11-07,2141.05,2147.01,2135.45,2144.29,425662000
2019-11-08,2154.18,2155.94,2133.75,2137.23,574127000
2019-11-11,2139.07,2139.07,2119.15,2124.09,617265000
2019-11-12,2131.26,2140.94,2121.8,2140.92,610428000
2019-11-13,2132.48,2133.37,2118.67,2122.45,664365000
2019-11-14,2127.54,2139.23,2121.32,2139.23,521109000
2019-11-15,2137.96,2165.02,2135.26,2162.18,556246000
2019-11-18,2161.89,2165.89,2151.97,2160.69,489233000
2019-11-19,2151.04,2154.41,2137.01,2153.24,826885000
2019-11-20,2140.06,2145.97,2123.8,2125.32,581056000
2019-11-21,2123.65,2125.36,2088.19,2096.6,579554000
2019-11-22,2098.89,2106.42,2094.2,2101.96,519852000
2019-11-25,2117.14,2130.04,2116.07,2123.5,397676000
2019-11-26,2129.27,2139.64,2120.85,2121.35,532600000
2019-11-27,2134.47,2136.3,2118.07,2127.85,367796000
2019-11-28,2116.93,2127.75,2116.58,2118.6,335227000
2019-11-29,2125.53,2125.53,2085.1,2087.96,433260000
2019-12-02,2097.55,2103.87,2088.92,2091.92,385343000
2019-12-03,2075.02,2085.71,2066.6,2084.07,450039000
2019-12-04,2070.84,2072.91,2057.53,2068.89,347002000
2019-12-05,2078.31,2084.29,2053.56,2060.74,472188000
2019-12-06,2072.44,2084.44,2070.17,2081.85,440188000
2019-12-09,2091.94,2093.81,2084.31,2088.65,393126000
2019-12-10,2081.22,2100.48,2080.16,2098,500064000
2019-12-11,2098.28,2109.22,2092.48,2105.62,668731000
2019-12-12,2120.13,2138.93,2120.13,2137.35,584636000
2019-12-13,2164.63,2170.25,2159.5,2170.25,540027000
2019-12-16,2168.05,2175.01,2166.29,2168.15,377053000
2019-12-17,2179.4,2196.01,2171.09,2195.68,599534000
2019-12-18,2194.92,2204.04,2187.32,2194.76,591106000
2019-12-19,2199.42,2204.73,2186.59,2196.56,643143000
2019-12-20,2205.57,2206.82,2194.8,2204.18,646682000
2019-12-23,2208.22,2209.2,2196.43,2203.71,502034000
2019-12-24,2206.23,2206.23,2187.58,2190.08,569967000
2019-12-26,2192.22,2198.01,2183.9,2197.93,571309000
2019-12-27,2183.7,2215.55,2177.4,2204.21,490167000
2019-12-30,2202.62,2208.04,2195.65,2197.67,416403000
2020-01-02,2201.21,2201.21,2171.84,2175.17,494677000
2020-01-03,2192.58,2203.38,2165.39,2176.46,631562000
2020-01-06,2154.97,2164.42,2149.95,2155.07,592670000
2020-01-07,2166.6,2181.62,2164.27,2175.54,568235000
2020-01-08,2156.27,2162.14,2137.72,2151.31,913830000
2020-01-09,2182.2,2186.45,2172.16,2186.45,592603000
2020-01-10,2189.48,2206.92,2188.1,2206.39,594536000
2020-01-13,2204.49,2230.43,2204.49,2229.26,488288000
2020-01-14,2243.06,2250.79,2232.94,2238.88,835899000
2020-01-15,2229.8,2238.21,2223.39,2230.98,746156000
2020-01-16,2231.93,2249.09,2225.64,2248.05,808331000
2020-01-17,2261.57,2268.71,2245.58,2250.57,580816000
2020-01-20,2261.4,2277.23,2258.09,2262.64,545491000
2020-01-21,2259.81,2266.31,2238.25,2239.69,770319000
2020-01-22,2238.53,2269.27,2235.13,2267.25,608509000
2020-01-23,2254.54,2260.63,2242.92,2246.13,509608000
2020-01-28,2192.22,2199.93,2166.23,2176.72,808878000
2020-01-29,2188.18,2195.45,2172.33,2185.28,692300000
2020-01-30,2181.54,2187.45,2139.72,2148,602838000
2020-01-31,2160.6,2167.23,2119.01,2119.01,710507000
2020-02-03,2086.61,2126.55,2082.74,2118.88,836699000
2020-02-04,2121.22,2162.32,2120.53,2157.9,624641000
2020-02-05,2177.26,2181.52,2154.88,2165.63,574395000
2020-02-06,2184.77,2229.99,2182.25,2227.94,695216000
2020-02-07,2221.49,2223.92,2198.14,2211.95,800342000
2020-02-10,2185.63,2203.39,2180.51,2201.07,609566000
2020-02-11,2213.5,2233.32,2211.25,2223.12,526211000
2020-02-12,2220.1,2242.24,2216.77,2238.38,632462000
2020-02-13,2245.72,2255.49,2230.3,2232.96,638666000
2020-02-14,2232.71,2251.5,2221.9,2243.59,597224000
2020-02-17,2243.07,2250.01,2230.26,2242.17,458247000
2020-02-18,2225.98,2232.93,2207.13,2208.88,470424000
2020-02-19,2222.51,2226,2191.2,2210.34,591155000
2020-02-20,2223.55,2228.18,2186.81,2195.5,709563000
2020-02-21,2165.65,2184.43,2160.28,2162.84,635474000
2020-02-24,2114.04,2120.06,2079.03,2079.04,948620000
2020-02-25,2075.55,2105.49,2071.5,2103.61,1565588000
2020-02-26,2064.07,2089.64,2059.13,2076.77,810937000
2020-02-27,2073.87,2085.4,2049.15,2054.89,562775000
2020-02-28,2020.17,2031.01,1980.82,1987.01,671551000
2020-03-02,1997.03,2016.66,1969.34,2002.51,528103000
2020-03-03,2051.85,2051.85,2009.39,2014.15,615692000
2020-03-04,2005.81,2063.59,2005.81,2059.33,606287000
2020-03-05,2078.11,2089.08,2059.99,2085.26,675205000
2020-03-06,2053.09,2062.57,2032.13,2040.22,865588000
2020-03-09,1981.02,1989.4,1946.9,1954.77,666868000
2020-03-10,1942.85,1967.7,1934.72,1962.93,638564000
2020-03-11,1965.67,1967.7,1898.27,1908.27,679716000
2020-03-12,1887.97,1896.92,1808.56,1834.33,850344000
2020-03-13,1722.68,1808.55,1680.6,1771.44,1035277000
2020-03-16,1805.43,1805.43,1714.44,1714.86,682003000
2020-03-17,1640.84,1722.97,1637.88,1672.44,649779000
2020-03-18,1686.12,1693.61,1591.12,1591.2,728007000
2020-03-19,1626.09,1626.09,1439.43,1457.64,977674000
2020-03-20,1498.49,1566.17,1466.48,1566.15,817021000
2020-03-23,1474.45,1516.52,1458.41,1482.46,647528000
2020-03-24,1523.69,1609.97,1508.71,1609.97,679288000
2020-03-25,1668.19,1707.21,1645.41,1704.76,872808000
2020-03-26,1699.11,1735.45,1679.23,1686.24,992473000
2020-03-27,1756.07,1759.05,1668.21,1717.73,1077526000
2020-03-30,1670.34,1729.61,1659.97,1717.12,767776000
2020-03-31,1739.29,1756.76,1722.62,1754.64,1037488000
2020-04-01,1737.28,1762.24,1685.46,1685.46,1243590000
2020-04-02,1693.53,1726.76,1664.36,1724.86,766313000
2020-04-03,1731.17,1741.79,1706.86,1725.44,1000086000
2020-04-06,1745.25,1794.14,1742.67,1791.88,1219388000
2020-04-07,1827.31,1838.71,1792.12,1823.6,951738000
2020-04-08,1813.04,1842.16,1801.8,1807.14,907493000
2020-04-09,1837.29,1839.33,1818.3,1836.21,920570000
2020-04-10,1835.76,1860.7,1824.43,1860.7,992548000
2020-04-13,1853.3,1853.3,1825.76,1825.76,1017751000
2020-04-14,1844.19,1864.46,1837.17,1857.08,886766000
2020-04-16,1839.51,1862.23,1828.13,1857.07,878338000
2020-04-17,1893.31,1926.02,1893.19,1914.53,1667459000
2020-04-20,1908.34,1925.25,1893.17,1898.36,1087463000
2020-04-21,1886.78,1898.32,1841.66,1879.38,1174293000
2020-04-22,1855.51,1896.15,1844.85,1896.15,820359000
2020-04-23,1907.45,1922.99,1895.98,1914.73,683719000
2020-04-24,1906.07,1908.29,1880.98,1889.01,933917000
2020-04-27,1897.06,1929.82,1894.62,1922.77,735662000
2020-04-28,1931.25,1941.79,1911.63,1934.09,1173476000
2020-04-29,1936.89,1957.51,1934.31,1947.56,1984181000
2020-05-04,1906.42,1918.66,1894.29,1895.37,1146855000
2020-05-06,1919.45,1928.76,1902.55,1928.76,1082526000
2020-05-07,1922,1938.31,1919.01,1928.61,775657000
2020-05-08,1944.94,1956.89,1942.54,1945.82,784772000
2020-05-11,1953.51,1960.46,1932.87,1935.4,591282000
2020-05-12,1938.62,1938.62,1905.17,1922.17,799930000
2020-05-13,1897.5,1940.42,1897.24,1940.42,618783000
2020-05-14,1922.44,1931.29,1913.49,1924.96,760646000
2020-05-15,1937.63,1938.59,1913.21,1927.28,866357000
2020-05-18,1934.51,1943.07,1921.14,1937.11,761695000
2020-05-19,1977.47,1983.77,1968.94,1980.61,773414000
2020-05-20,1972.12,1992.03,1972.12,1989.64,699446000
2020-05-21,2003.2,2004.95,1993,1998.31,601199000
2020-05-22,2001.6,2002.65,1961.69,1970.13,847467000
2020-05-25,1980.51,1994.6,1967.84,1994.6,641458000
2020-05-26,2000.04,2029.8,1997.94,2029.78,1017804000
2020-05-27,2027.9,2043.44,2019.82,2031.2,1178847000
2020-05-28,2047.08,2054.52,2003.75,2028.54,1172134000
2020-05-29,2018.37,2038.89,2006.62,2029.6,1086214000
2020-06-01,2037.04,2065.08,2035.63,2065.08,997348000
2020-06-02,2061.45,2089.43,2059.14,2087.19,1000332000
2020-06-03,2108.55,2156.55,2107.69,2147,1152001000
2020-06-04,2181.64,2191,2139.68,2151.18,1393307000
2020-06-05,2151.17,2187.25,2138.18,2181.87,854591000
2020-06-08,2215.6,2217.21,2174.96,2184.29,854035000
2020-06-09,2206.23,2212.17,2166.01,2188.92,817085000
2020-06-10,2187.91,2200.68,2178.12,2195.69,706294000
2020-06-11,2184.36,2200.72,2148.51,2176.78,827381000
2020-06-12,2088.24,2135.1,2084.63,2132.3,689896000
2020-06-15,2114.41,2129.67,2030.82,2030.82,1072277000
2020-06-16,2091.09,2138.05,2079.02,2138.05,973638000
2020-06-17,2133.18,2154.37,2105.26,2141.05,927515000
2020-06-18,2134.35,2145.13,2120.29,2133.48,767184000
2020-06-19,2153.09,2153.57,2108.94,2141.32,1079452000
2020-06-22,2126.38,2142.88,2122.1,2126.73,789371000
2020-06-23,2149.13,2158.15,2110.51,2131.24,917567000
2020-06-24,2145.93,2171.86,2143.91,2161.51,913896000
2020-06-25,2130.45,2143.33,2112.37,2112.37,1017720000
2020-06-26,2137.47,2142.04,2115.25,2134.65,761043000
2020-06-29,2105.54,2120.5,2087.84,2093.48,643155000
2020-06-30,2124.38,2134.38,2108.33,2108.33,708604000
2020-07-01,2128.81,2133.55,2103.54,2106.7,1116220000
2020-07-02,2116.72,2135.37,2113.98,2135.37,1091965000
2020-07-03,2147.89,2152.41,2135.3,2152.41,770054000
2020-07-06,2177.44,2191.28,2176.5,2187.93,666902000
2020-07-07,2202.04,2206.79,2164.17,2164.17,847434000
2020-07-08,2166.76,2173.83,2150.89,2158.88,677810000
2020-07-09,2171.15,2181.48,2166.74,2167.9,619368000
2020-07-10,2171.44,2171.52,2140.29,2150.25,886987000
2020-07-13,2170.51,2188.7,2163.07,2186.06,650230000
2020-07-14,2176.43,2183.61,2165.6,2183.61,810952000
2020-07-15,2208.73,2216.97,2190.66,2201.88,830266000
2020-07-16,2203.3,2207.34,2177.82,2183.76,784637000
2020-07-17,2187.85,2201.55,2187.85,2201.19,569297000
2020-07-20,2209.59,2209.59,2183.83,2198.2,686819000
2020-07-21,2219.19,2234.86,2214.28,2228.83,918483000
2020-07-22,2228.2,2238.86,2221.62,2228.66,856218000
2020-07-23,2227.24,2227.24,2202.99,2216.19,934542000
2020-07-24,2196.73,2219.57,2195.49,2200.44,1001024000
2020-07-27,2203.48,2231.25,2203.48,2217.86,928624000
2020-07-28,2238.19,2266,2237.21,2256.99,866725000
2020-07-29,2258.35,2276.79,2252.24,2263.16,899494000
2020-07-30,2275.33,2281.33,2263.81,2267.01,713039000
2020-07-31,2278.53,2281.41,2248.81,2249.37,739688000
2020-08-03,2251.65,2254.38,2237.04,2251.04,648462000
2020-08-04,2272.33,2284.66,2269.69,2279.97,722906000
2020-08-05,2289.23,2311.86,2283.95,2311.86,841298000
2020-08-06,2322.64,2352.48,2322.64,2342.61,797147000
2020-08-07,2349.25,2362.24,2333.62,2351.67,812594000
2020-08-10,2353.92,2390.51,2349.33,2386.38,784617000
2020-08-11,2396.11,2429.36,2396.11,2418.67,843437000
2020-08-12,2414.78,2432.35,2393.27,2432.35,763734000
2020-08-13,2455.28,2458.17,2421.1,2437.53,907218000
2020-08-14,2427.85,2435,2383.69,2407.49,968124000
2020-08-18,2405.84,2419.65,2343.87,2348.24,909750000
2020-08-19,2370.87,2380.1,2353.17,2360.54,637965000
2020-08-20,2339.91,2357.08,2270.85,2274.22,903743000
2020-08-21,2306.16,2329.34,2280.97,2304.59,865735000
2020-08-24,2309.38,2332.33,2283.48,2329.83,649276000
2020-08-25,2352.15,2368.07,2340.97,2366.73,771584000
2020-08-26,2367.74,2374.68,2336.98,2369.32,956477000
2020-08-27,2371.95,2373.36,2344.45,2344.45,913917000
2020-08-28,2362.22,2379.26,2345.28,2353.8,1297312000
2020-08-31,2377.09,2381.5,2326.09,2326.17,1647817000
2020-09-01,2340.19,2355.9,2331.23,2349.55,1085245000
2020-09-02,2363.43,2369.57,2342.13,2364.37,1429273000
